file,fileVersion,date,bugID
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.254,2006.05.02.13.45.31,139569
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.253,2006.04.20.03.03.22,137619
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.252,2006.04.20.03.00.16,137619
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.251,2006.04.19.22.38.01,126419
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.250,2006.04.19.22.35.12,137619
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.249,2006.04.18.19.08.15,137053
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.248,2006.04.18.18.26.04,137053
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.247,2006.04.18.18.21.23,126419
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.247,2006.04.18.18.21.23,137053
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.246,2006.04.12.15.31.24,133848
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.245,2006.04.12.04.01.07,133848
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.244,2006.04.07.09.03.37,135217
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.242,2006.04.03.17.22.11,96648
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.241,2006.03.29.18.10.11,133748
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.240,2006.03.29.16.31.17,133748
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.238,2006.03.27.14.33.01,123476
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.236,2006.03.20.18.37.01,132575
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.233,2006.03.02.21.35.48,104536
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.232,2006.02.17.16.09.57,128217
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.232,2006.02.17.16.09.57,127583
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.231,2006.02.15.09.46.15,67836
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.230,2006.02.06.02.00.53,125961
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.229,2006.02.01.04.53.38,125961
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.228,2006.01.30.15.13.48,125641
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.227,2006.01.24.09.05.31,99620
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.226,2006.01.23.10.34.45,124533
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.225,2006.01.17.18.44.23,42253
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.224,2006.01.17.09.35.50,98127
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.223,2006.01.04.16.06.21,53773
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.222,2006.01.04.13.31.52,76266
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.221,2005.12.17.14.42.30,116615
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.220,2005.11.25.18.38.05,118064
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.216,2005.10.14.22.43.00,63840
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.214,2005.10.04.19.28.49,111511
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.213,2005.10.03.19.16.10,111222
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.212,2005.09.27.20.42.49,110849
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.210,2005.09.27.17.18.08,110826
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.205,2005.08.22.17.47.45,107535
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.204,2005.08.10.18.09.44,106656
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.203,2005.07.28.16.52.26,104664
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.202,2005.07.28.16.37.38,105430
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.201,2005.07.28.16.33.24,48976
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.200,2005.07.14.18.37.50,103636
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.199,2005.06.08.20.30.40,99009
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.198,2005.05.26.03.55.31,88364
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.197,2005.05.25.14.15.06,92398
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.196,2005.05.16.20.48.06,93905
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.195,2005.05.10.14.18.53,93904
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.191,2005.04.11.15.37.37,89096
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.183,2005.02.23.17.25.32,84562
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.179,2005.02.14.21.43.18,74394
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.178,2005.02.11.17.51.30,74394
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.173,2005.01.12.20.36.13,82510
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.172,2005.01.12.15.33.59,74394
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.171,2005.01.12.03.32.37,74394
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.167,2004.10.18.18.25.44,53977
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.167,2004.10.18.18.25.44,75701
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.166,2004.10.01.18.58.59,75489
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.162,2004.09.20.19.17.58,74355
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.161,2004.09.06.15.24.20,66533
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.157,2004.07.23.16.08.35,70717
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.151,2004.05.25.14.51.14,63871
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.145,2004.04.23.14.15.47,58946
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.145,2004.04.23.14.15.47,59421
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.144,2004.03.24.17.12.11,55478
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.141,2004.03.04.18.20.41,52264
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.141,2004.03.04.18.20.41,51529
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.139,2004.01.16.13.16.49,50025
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.137,2004.01.13.15.48.45,2004
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.135,2003.12.13.21.25.48,46976
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.135,2003.12.13.21.25.48,47940
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.135,2003.12.13.21.25.48,46854
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.135,2003.12.13.21.25.48,47319
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.134,2003.11.17.10.17.08,45112
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.129,2003.10.14.12.04.50,38091
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.125,2003.09.05.21.25.06,42629
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.91,2003.04.01.17.11.16,35926
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.89,2003.03.31.16.32.38,21140
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.87,2003.03.04.15.35.30,33753
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.84,2003.02.14.11.31.06,25204
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.80,2003.01.17.21.23.50,26260
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.77,2003.01.16.16.27.41,29637
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.75,2003.01.08.14.47.04,28672
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.73,2002.12.09.16.45.26,27890
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.72,2002.12.09.16.25.59,27890
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.69,2002.12.03.19.02.15,27597
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.67,2002.11.12.00.01.16,25092
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.66,2002.10.25.18.06.23,22358
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.64,2002.09.05.18.29.05,20215
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.52,2002.03.25.16.20.18,12000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.43,2002.02.26.19.06.28,10240
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.41,2002.02.15.20.13.55,9912
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.35,2002.01.08.19.12.32,7354
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.88.2.1,2003.04.08.10.30.12,35926
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.199.2.1,2005.07.14.18.36.08,103636
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.199.2.2,2005.07.28.17.08.41,104664
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.199.2.3,2005.09.26.17.27.38,105430
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.254.2.1,2006.05.30.13.34.28,144248
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.254.2.2,2006.06.09.11.32.56,146215
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.254.2.3,2006.06.26.13.11.03,148523
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.254.4.2,2006.10.20.14.11.48,160962
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.254.4.2,2006.10.20.14.11.48,154111
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.303.2.1,2007.07.05.13.50.27,191082
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.303.2.1,2007.07.05.13.50.27,192774
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.303.2.1,2007.07.05.13.50.27,189799
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.303.2.2,2008.06.02.14.31.27,227941
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.346.2.1,2010.01.04.19.30.11,296998
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.346.2.2,2010.01.13.15.37.38,236385
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.346.2.3,2010.02.22.14.49.10,206391
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.346.2.4,2010.02.25.19.46.09,295551
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.346.2.5,2010.04.21.19.12.27,291528
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.346.2.6,2010.04.26.00.40.37,310330
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionElementNotifier.java,1.3,2009.01.16.14.29.29,6930
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionElementNotifier.java,1.1,2008.03.06.15.31.28,202470
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.411,2010.04.22.16.11.44,267091
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.405,2009.09.30.18.57.18,281575
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.404,2009.09.30.18.53.02,281575
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.403,2009.09.30.18.42.45,281575
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.402,2009.07.30.03.40.42,276526
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.401,2009.07.23.05.08.58,270436
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.400,2009.07.22.05.35.35,270437
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.399,2009.07.09.10.47.41,271296
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.398,2009.06.23.10.06.00,274466
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.397,2009.05.20.15.25.54,273991
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.396,2009.05.20.14.37.03,276890
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.395,2009.04.27.09.38.22,84720
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.394,2009.04.17.08.48.11,246832
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.393,2009.04.14.13.57.11,272148
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.392,2009.04.06.10.12.04,253008
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.391,2009.03.27.09.03.09,270113
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.390,2009.03.05.13.49.05,243406
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.389,2009.03.04.11.57.21,99399
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.388,2009.02.05.09.38.12,263633
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.387,2009.02.04.16.17.06,262932
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.386,2009.01.22.09.46.59,261973
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.385,2009.01.19.16.31.45,260717
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.384,2009.01.16.14.29.29,6930
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.383,2009.01.08.20.51.06,258798
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.381,2008.11.20.09.35.01,255345
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.380,2008.10.22.08.27.57,38111
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.379,2008.10.13.20.06.01,250685
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.378,2008.10.10.07.28.58,247941
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.377,2008.09.25.23.10.30,247612
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.376,2008.09.18.14.06.39,245858
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.375,2008.09.17.11.08.37,245835
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.373,2008.09.05.11.22.42,114116
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.372,2008.09.04.13.12.28,243023
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.371,2008.07.08.13.29.04,101610
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.368,2008.05.13.10.04.08,231747
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.367,2008.05.12.08.18.47,230864
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.366,2008.04.22.09.15.08,209643
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.365,2008.04.16.11.19.30,161030
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.364,2008.04.14.09.28.05,178982
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.363,2008.04.09.14.26.30,82712
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.362,2008.04.09.13.29.04,97310
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.361,2008.04.07.09.47.11,215331
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.360,2008.04.04.09.14.31,223899
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.359,2008.04.03.11.17.58,133005
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.358,2008.04.01.13.37.53,219099
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.357,2008.03.21.14.16.52,223495
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.356,2008.03.21.11.52.09,223479
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.355,2008.03.13.09.48.44,222080
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.354,2008.03.06.15.31.28,202470
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.353,2008.03.03.10.08.33,219937
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.352,2008.02.25.16.09.46,202467
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.351,2008.02.22.09.49.37,196200
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.350,2008.01.07.09.56.46,210681
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.349,2007.11.30.15.31.22,206597
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.348,2007.11.05.16.04.29,207929
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.347,2007.11.02.18.12.10,111093
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.346,2007.10.25.11.06.17,193909
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.345,2007.10.16.07.45.25,206336
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.344,2007.10.15.17.39.33,122885
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.343,2007.10.12.17.33.41,205235
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.342,2007.10.08.13.14.49,44627
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.340,2007.07.11.08.54.44,188876
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.339,2007.07.09.11.03.54,191125
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.338,2007.07.04.08.08.39,111882
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.337,2007.06.28.12.30.51,170954
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.336,2007.06.28.10.14.22,137452
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.335,2007.06.27.15.17.25,99631
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.334,2007.06.27.14.30.21,171037
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.333,2007.06.27.13.33.57,151967
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.332,2007.06.27.09.43.23,185318
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.331,2007.06.27.09.27.00,102031
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.330,2007.06.27.08.46.45,157069
