file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#impl#ShortConstant.java,org.eclipse.jdt.internal.compiler.impl.shortconstant,class,3,12,2,1,0,12,1,11,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40,11,0,0,0,0,1,0,1,1,1,0,0,0,0,17,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#impl#StringConstant.java,org.eclipse.jdt.internal.compiler.impl.stringconstant,class,3,5,2,0,0,5,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,4,0,0,0,0,2,0,1,1,1,0,0,0,0,10,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#IProblemFactory.java,org.eclipse.jdt.internal.compiler.iproblemfactory,interface,4,5,1,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,85,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#AnnotationBinding.java,org.eclipse.jdt.internal.compiler.lookup.annotationbinding,class,10,84,1,11,31,11,5,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0,7,156,8,1,3,0,34,0,43,34,1,16,1,0,0,0,54,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#AnnotationHolder.java,org.eclipse.jdt.internal.compiler.lookup.annotationholder,class,6,15,4,1,9,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,9,1,2,0,0,0,3,5,0,3,1,0,2,0,24,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ArrayBinding.java,org.eclipse.jdt.internal.compiler.lookup.arraybinding,class,16,59,3,30,0,24,0,24,0,0,0,0,0,0,6,1,3,0,0,0,1,0,0,191,36,8,7,0,6,2,35,46,22,27,2,0,0,0,102,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Attic#BaseTypes.java,org.eclipse.jdt.internal.compiler.lookup.basetypes,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,12,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Attic#BinaryLocalVariableBinding.java,org.eclipse.jdt.internal.compiler.lookup.binarylocalvariablebinding,class,4,3,4,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Attic#BindingIds.java,org.eclipse.jdt.internal.compiler.lookup.bindingids,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,4,5,0,5,-1,0,0,0,6,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Attic#CompilerModifiers.java,org.eclipse.jdt.internal.compiler.lookup.compilermodifiers,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,23,0,0,0,0,0,0,2,18,0,18,-1,0,0,0,24,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Attic#MissingBinaryTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.missingbinarytypebinding,class,5,3,5,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,1,14,1,0,0,0,0,0,33,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Attic#SyntheticAccessMethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.syntheticaccessmethodbinding,class,9,55,3,13,0,6,0,5,0,1,0,0,0,0,13,7,12,0,0,0,7,0,0,232,4,12,11,0,2,0,37,108,3,51,5,0,0,0,72,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Attic#UpdatedMethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.updatedmethodbinding,class,4,2,3,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#BaseTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.basetypebinding,class,7,16,3,2,51,15,3,14,0,0,0,0,4,0,7,5,6,1,0,0,5,0,1,126,12,0,0,0,6,2,11,62,6,10,0,0,0,0,61,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#BinaryTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.binarytypebinding,class,41,365,4,114,304,41,4,26,7,1,0,0,0,0,9,0,0,0,9,0,0,0,38,993,76,59,71,3,70,37,203,370,32,221,5,0,0,0,229,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Binding.java,org.eclipse.jdt.internal.compiler.lookup.binding,class,9,9,1,3,36,9,0,9,0,0,0,2,1,0,27,27,27,0,0,0,27,0,0,55,6,0,1,0,0,0,14,27,0,27,0,0,0,0,62,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#BlockScope.java,org.eclipse.jdt.internal.compiler.lookup.blockscope,class,27,141,2,45,365,30,0,25,1,1,0,0,8,0,12,3,12,0,0,0,3,0,0,665,49,13,18,0,34,8,40,106,11,81,7,0,0,0,167,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#CaptureBinding.java,org.eclipse.jdt.internal.compiler.lookup.capturebinding,class,9,23,5,19,3,10,0,10,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,205,16,0,3,0,1,0,11,18,0,16,1,0,0,0,42,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ClassScope.java,org.eclipse.jdt.internal.compiler.lookup.classscope,class,36,382,2,157,0,27,0,7,13,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1000,44,40,59,2,105,2,135,366,12,195,7,0,0,0,169,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#CompilationUnitScope.java,org.eclipse.jdt.internal.compiler.lookup.compilationunitscope,class,37,261,2,103,336,32,0,11,5,0,0,0,1,0,14,0,7,6,0,0,0,0,22,667,57,32,50,0,29,1,99,193,16,130,9,0,0,0,152,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ElementValuePair.java,org.eclipse.jdt.internal.compiler.lookup.elementvaluepair,class,19,25,1,6,0,9,1,7,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,70,11,1,3,0,6,1,4,16,0,11,2,0,0,0,56,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ExtraCompilerModifiers.java,org.eclipse.jdt.internal.compiler.lookup.extracompilermodifiers,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,21,0,0,0,0,0,0,1,16,0,16,-1,0,0,0,18,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#FieldBinding.java,org.eclipse.jdt.internal.compiler.lookup.fieldbinding,class,20,85,3,32,246,28,0,27,0,1,0,0,16,0,1,0,1,0,0,0,0,0,0,262,49,5,19,3,18,0,25,65,1,39,5,0,0,0,103,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ImportBinding.java,org.eclipse.jdt.internal.compiler.lookup.importbinding,class,6,6,2,5,6,5,0,5,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,30,4,0,0,0,0,2,0,4,1,4,0,0,0,0,14,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ImportConflictBinding.java,org.eclipse.jdt.internal.compiler.lookup.importconflictbinding,class,8,3,3,2,3,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,2,0,0,0,0,1,0,1,1,1,0,0,0,0,10,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#InferenceContext.java,org.eclipse.jdt.internal.compiler.lookup.inferencecontext,class,6,28,1,4,0,5,0,5,0,0,0,0,0,0,9,1,1,1,0,0,1,0,0,115,5,7,9,0,0,16,19,32,1,31,5,0,0,0,56,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#InnerEmulationDependency.java,org.eclipse.jdt.internal.compiler.lookup.inneremulationdependency,class,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#InvocationSite.java,org.eclipse.jdt.internal.compiler.lookup.invocationsite,interface,2,8,1,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,12,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#LocalTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.localtypebinding,class,22,51,6,31,101,15,0,14,0,0,0,0,0,0,6,1,4,1,0,0,1,0,0,188,19,5,9,0,5,5,28,48,6,33,2,0,0,0,65,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#LocalVariableBinding.java,org.eclipse.jdt.internal.compiler.lookup.localvariablebinding,class,22,55,3,18,42,12,0,11,1,0,0,0,1,0,9,3,9,0,0,0,3,0,0,184,14,4,15,0,20,11,48,52,23,37,5,0,0,0,55,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#LookupEnvironment.java,org.eclipse.jdt.internal.compiler.lookup.lookupenvironment,class,50,293,1,92,954,49,0,37,3,0,0,0,0,0,31,6,10,13,0,0,6,0,5,1051,86,35,91,0,28,0,138,320,22,187,4,0,0,0,273,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#MemberTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.membertypebinding,class,8,15,6,11,10,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,3,0,4,2,3,4,1,1,3,0,0,0,17,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#MethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.methodbinding,class,26,232,2,75,832,65,0,61,0,2,0,0,37,0,9,0,8,0,0,0,0,0,1,842,105,32,39,1,42,16,86,172,8,129,5,0,0,0,220,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#MethodScope.java,org.eclipse.jdt.internal.compiler.lookup.methodscope,class,32,132,3,41,0,15,0,11,2,0,0,0,1,0,12,0,12,0,0,0,0,0,0,336,23,6,15,0,62,11,59,89,12,50,6,0,0,0,175,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#MethodVerifier.java,org.eclipse.jdt.internal.compiler.lookup.methodverifier,class,23,320,1,110,391,43,0,3,0,1,0,0,0,0,5,0,0,1,0,0,0,0,1,737,78,53,65,1,15,2,115,220,18,151,7,0,0,0,163,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#MethodVerifier15.java,org.eclipse.jdt.internal.compiler.lookup.methodverifier15,class,19,312,2,89,465,31,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,697,81,51,67,0,13,0,99,228,18,162,7,0,0,0,139,0
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#MissingTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.missingtypebinding,class,9,7,5,4,10,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,1,0,0,2,2,15,2,0,1,0,0,0,38,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#MostSpecificExceptionMethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.mostspecificexceptionmethodbinding,class,2,2,3,1,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#NestedTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.nestedtypebinding,class,9,49,5,9,53,14,0,14,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,142,21,7,20,0,1,0,23,43,4,25,3,0,0,0,39,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#PackageBinding.java,org.eclipse.jdt.internal.compiler.lookup.packagebinding,class,13,61,2,20,74,21,0,10,3,1,0,0,2,0,6,0,3,0,0,0,0,0,2,169,27,1,14,0,14,4,13,29,3,15,3,0,0,0,43,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ParameterizedFieldBinding.java,org.eclipse.jdt.internal.compiler.lookup.parameterizedfieldbinding,class,5,6,4,4,0,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,30,2,0,0,0,2,0,2,3,0,1,0,0,0,0,36,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ParameterizedGenericMethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.parameterizedgenericmethodbinding,class,14,62,4,19,36,13,3,10,3,0,0,0,0,0,6,0,4,2,0,0,0,0,16,376,17,9,13,0,8,0,19,78,0,40,3,0,0,0,120,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ParameterizedMethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.parameterizedmethodbinding,class,10,47,3,9,0,7,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,232,3,8,7,0,8,0,28,78,2,34,3,2,0,0,82,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ParameterizedTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.parameterizedtypebinding,class,28,250,4,106,115,54,0,49,0,2,0,0,0,0,10,0,8,2,0,0,0,0,9,815,80,32,42,4,43,26,94,203,11,143,5,0,0,0,217,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ProblemBinding.java,org.eclipse.jdt.internal.compiler.lookup.problembinding,class,3,7,2,1,0,7,0,5,0,0,0,0,2,0,3,0,2,1,0,0,0,0,0,30,3,0,0,0,0,0,0,3,0,3,0,0,0,0,10,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ProblemFieldBinding.java,org.eclipse.jdt.internal.compiler.lookup.problemfieldbinding,class,3,3,4,0,0,3,0,3,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,17,1,0,0,0,0,0,0,4,0,2,0,0,0,0,7,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ProblemMethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.problemmethodbinding,class,4,8,3,0,0,4,0,4,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,26,1,0,4,0,2,0,2,11,0,2,0,0,0,0,10,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ProblemPackageBinding.java,org.eclipse.jdt.internal.compiler.lookup.problempackagebinding,class,2,3,3,0,0,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,5,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ProblemReasons.java,org.eclipse.jdt.internal.compiler.lookup.problemreasons,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,15,15,0,15,-1,0,0,0,16,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ProblemReferenceBinding.java,org.eclipse.jdt.internal.compiler.lookup.problemreferencebinding,class,7,9,4,5,0,7,1,7,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,54,5,0,2,0,0,6,1,4,0,3,0,0,0,0,16,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#RawTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.rawtypebinding,class,12,39,5,30,55,11,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,17,1,10,0,4,2,18,23,4,16,4,0,0,0,90,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#ReferenceBinding.java,org.eclipse.jdt.internal.compiler.lookup.referencebinding,class,24,397,3,73,3153,86,5,78,1,0,0,0,21,0,11,3,5,3,0,0,3,0,3,1043,215,40,63,0,57,2,202,235,30,138,4,3,0,0,364,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Scope.java,org.eclipse.jdt.internal.compiler.lookup.scope,class,59,890,1,172,3200,89,8,71,5,11,0,1,39,0,13,11,13,0,0,0,11,0,12,3319,269,117,193,3,87,0,271,763,39,531,11,1,0,0,504,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#SignatureWrapper.java,org.eclipse.jdt.internal.compiler.lookup.signaturewrapper,class,3,17,1,2,0,5,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,51,4,1,2,0,0,1,6,17,3,6,0,0,0,0,12,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#SourceTypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.sourcetypebinding,class,35,401,4,113,771,55,0,48,1,0,0,0,2,0,14,4,5,7,0,0,4,0,16,1396,101,54,117,5,57,42,209,389,30,249,7,0,0,0,253,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#SourceTypeCollisionException.java,org.eclipse.jdt.internal.compiler.lookup.sourcetypecollisionexception,class,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,2,-1,0,0,0,5,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#Substitution.java,org.eclipse.jdt.internal.compiler.lookup.substitution,interface,3,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,20,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#SyntheticArgumentBinding.java,org.eclipse.jdt.internal.compiler.lookup.syntheticargumentbinding,class,3,3,4,4,1,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,2,0,0,0,0,8,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#SyntheticFieldBinding.java,org.eclipse.jdt.internal.compiler.lookup.syntheticfieldbinding,class,5,1,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,0,1,0,0,0,0,6,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#SyntheticMethodBinding.java,org.eclipse.jdt.internal.compiler.lookup.syntheticmethodbinding,class,10,46,3,18,0,9,0,8,0,1,0,0,0,0,18,11,18,0,0,0,11,0,0,342,3,8,12,0,10,0,34,107,3,49,5,0,0,0,79,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#TagBits.java,org.eclipse.jdt.internal.compiler.lookup.tagbits,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,63,0,63,-1,0,0,0,64,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#TypeBinding.java,org.eclipse.jdt.internal.compiler.lookup.typebinding,class,20,234,2,43,1686,60,1,57,2,0,0,5,12,0,2,0,2,0,0,0,0,0,0,877,126,21,44,0,36,0,45,97,8,71,4,0,0,0,295,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#TypeConstants.java,org.eclipse.jdt.internal.compiler.lookup.typeconstants,interface,1,0,1,1,0,0,0,0,0,0,0,0,0,0,119,1,1,0,0,0,1,0,0,137,0,0,0,0,0,108,6,119,0,119,-1,0,0,0,112,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#TypeIds.java,org.eclipse.jdt.internal.compiler.lookup.typeids,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126,2,2,0,0,0,126,0,0,129,0,0,0,0,64,0,125,126,128,126,-1,0,0,0,135,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#compiler#org#eclipse#jdt#internal#compiler#lookup#TypeVariableBinding.java,org.eclipse.jdt.internal.compiler.lookup.typevariablebinding,class,14,75,4,20,142,25,0,23,0,0,0,0,0,0,7,0,6,0,0,0,0,0,4,344,40,8,20,0,3,3,28,50,2,42,3,0,0,0,137,1
