file,commitNo,date,bugID,releaseNo,Date,Changed,Changed-Date
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SourceTypeBinding.java,1.108,2005-06-16,99282,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryField.java,1.10,2005-03-25,89090,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IGenericField.java,1.9,2005-03-25,89090,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceFieldElementInfo.java,1.12,2005-03-25,89090,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryMethod.java,1.12,2005-03-18,88429,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IGenericMethod.java,1.11,2005-03-18,88429,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\ISourceMethod.java,1.11,2005-03-18,88429,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceMethodElementInfo.java,1.17,2005-03-18,88429,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\ISourceImport.java,1.7,2005-03-25,89092,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ImportDeclarationElementInfo.java,1.6,2005-03-25,89092,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\CompilerOptions.java,1.141,2005-06-22,101120,R3_1,2005-06-28,2005-06-24,-4 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\Messages.java,1.4,2005-06-22,101120,R3_1,2005-06-28,2005-06-24,-4 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\CompilerOptions.java,1.141,2005-06-22,101120,R3_1_1,2005-09-28,2005-06-24,-96 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ClassScope.java,1.119,2005-06-16,98322,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedTypeBinding.java,1.66,2005-06-16,98322,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedTypeBinding.java,1.66,2005-06-16,98322,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ClassScope.java,1.119,2005-06-16,100293,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedTypeBinding.java,1.66,2005-06-16,100293,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedTypeBinding.java,1.66,2005-06-16,100293,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedGenericMethodBinding.java,1.37,2005-06-10,99106,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedGenericMethodBinding.java,1.37,2005-06-10,98331,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\RawTypeBinding.java,1.23,2005-06-15,100149,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ReferenceBinding.java,1.84,2005-06-16,100421,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40,2005-06-16,100421,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,1.231,2005-06-21,100584,R3_1,2005-06-28,2005-06-24,-4 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticMethodBinding.java,1.7,2005-06-27,101794,R3_1,2005-06-28,2005-06-28,0 days 00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticMethodBinding.java,1.7,2005-06-27,101794,R3_1_1,2005-09-28,2005-06-28,-92 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TagBits.java,1.18,2005-05-26,95638,R3_1,2005-06-28,2005-05-31,-28 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TagBits.java,1.18,2005-05-26,95638,R3_1_1,2005-09-28,2005-05-31,-120 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.45,2005-06-08,98228,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\AbstractCommentParser.java,1.41,2005-06-13,99507,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\AbstractCommentParser.java,1.41,2005-06-13,99507,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Parser.java,1.310,2005-06-15,99999,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\ParserBasicInformation.java,1.51,2005-06-01,97459,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\ParserBasicInformation.java,1.51,2005-06-01,97459,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredField.java,1.30,2005-05-02,93396,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredField.java,1.30,2005-05-02,93396,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Scanner.java,1.147,2005-05-12,94168,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\PublicScanner.java,1.72,2005-05-12,94168,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Scanner.java,1.147,2005-05-12,93075,R3_1,2005-06-28,2005-05-13,-46 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\PublicScanner.java,1.72,2005-05-12,93075,R3_1,2005-06-28,2005-05-13,-46 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\Util.java,1.49,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetEvaluator.java,1.22,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetParser.java,1.57,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetToCuMapper.java,1.52,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationContext.java,1.50,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\VariablesEvaluator.java,1.30,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\DOMFactory.java,1.22,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CompilationUnit.java,1.212,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CopyElementsOperation.java,1.32,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateTypeMemberOperation.java,1.31,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\UserLibrary.java,1.6,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\XMLWriter.java,1.7,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMField.java,1.29,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMImport.java,1.25,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMInitializer.java,1.27,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMMethod.java,1.29,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMPackage.java,1.23,2005-05-23,96300,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\Util.java,1.49,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetEvaluator.java,1.22,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetToCuMapper.java,1.52,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationContext.java,1.50,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\VariablesEvaluator.java,1.30,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\DOMFactory.java,1.22,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CopyElementsOperation.java,1.32,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateTypeMemberOperation.java,1.31,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMField.java,1.29,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMImport.java,1.25,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMInitializer.java,1.27,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMMethod.java,1.29,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMPackage.java,1.23,2005-05-23,96300,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,1.44,2005-06-08,98750,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,1.19,2005-06-16,99978,R3_1,2005-06-28,2005-06-17,-11 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,1.19,2005-06-16,99978,R3_1_1,2005-09-28,2005-06-17,-103 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,1.39,2005-03-23,87173,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IMethodBinding.java,1.25,2005-04-04,89777,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IMethodBinding.java,1.25,2005-04-04,89777,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\InternalASTRewrite.java,1.7,2005-06-09,93208,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\InternalASTRewrite.java,1.7,2005-06-09,93208,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IVariableBinding.java,1.14,2005-02-25,83100,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodBinding.java,1.63,2005-06-14,99608,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodBinding.java,1.63,2005-06-14,99608,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SwitchStatement.java,1.24,2005-03-23,88757,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeBinding.java,1.104,2005-06-15,100142,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableBinding.java,1.44,2005-05-26,96698,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableBinding.java,1.44,2005-05-26,96698,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\ASTRewriteAnalyzer.java,1.32,2005-05-24,88126,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\TrackedNodePosition.java,1.4,2005-05-25,96298,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\TrackedNodePosition.java,1.4,2005-05-25,96298,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\core\formatter\CodeFormatter.java,1.11,2005-03-23,88849,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\core\formatter\DefaultCodeFormatterConstants.java,1.62,2005-04-13,91238,R3_1,2005-06-28,2005-05-13,-46 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatterOptions.java,1.66,2005-04-13,91238,R3_1,2005-06-28,2005-05-13,-46 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatterOptions.java,1.66,2005-04-13,91238,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\CodeFormatterVisitor.java,1.162,2005-06-15,100062,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatter.java,1.50,2005-06-02,98037,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\DefaultCodeFormatter.java,1.50,2005-06-02,98037,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,1.89,2005-06-02,98139,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\Scribe.java,1.89,2005-06-02,98139,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRegion.java,1.2,2005-03-28,73104,R3_1,2005-06-28,2005-04-06,-83 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\CommentRegion.java,1.2,2005-03-28,73104,R3_1_1,2005-09-28,2005-04-06,-175 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,1.3,2005-06-13,52921,R3_1,2005-06-28,2005-06-22,-6 days +00:00:00.000000000
org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\comment\Attic\JavaDocRegion.java,1.3,2005-06-13,52921,R3_1_1,2005-09-28,2005-06-22,-98 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\BindingKey.java,1.14,2005-05-08,93105,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ConstructorPattern.java,1.29,2005-05-02,93105,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\JavaSearchPattern.java,1.17,2005-05-02,93105,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\BindingKey.java,1.14,2005-05-08,93105,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ConstructorPattern.java,1.29,2005-05-02,93105,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\JavaSearchPattern.java,1.17,2005-05-02,93105,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionContext.java,1.1,2005-03-16,86970,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestor.java,1.7,2005-03-16,86970,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathAttribute.java,1.5,2005-03-23,88859,R3_1,2005-06-28,2005-03-31,-89 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaConventions.java,1.108,2005-06-16,99654,R3_1,2005-06-28,2005-06-16,-12 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaConventions.java,1.108,2005-06-16,99654,R3_1_1,2005-09-28,2005-06-16,-104 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMImport.java,1.14,2005-05-16,95211,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMImport.java,1.14,2005-05-16,95211,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\CompilationUnitSorter.java,1.32,2005-06-27,101453,R3_1,2005-06-28,2005-06-27,-1 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SortElementsOperation.java,1.32,2005-06-27,101453,R3_1,2005-06-28,2005-06-27,-1 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\CompilationUnitSorter.java,1.32,2005-06-27,101453,R3_1_1,2005-09-28,2005-06-27,-93 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\compiler\SourceElementParser.java,1.48,2005-05-11,94718,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\compiler\parser\SourceTypeConverter.java,1.38,2005-06-08,98434,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\compiler\parser\SourceTypeConverter.java,1.38,2005-06-08,98434,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BatchOperation.java,1.8,2005-04-17,89411,R3_1,2005-06-28,2005-05-13,-46 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelOperation.java,1.59,2005-04-18,89411,R3_1,2005-06-28,2005-05-13,-46 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BatchOperation.java,1.8,2005-04-17,89411,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelOperation.java,1.59,2005-04-18,89411,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateFieldOperation.java,1.27,2005-05-25,95580,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateFieldOperation.java,1.27,2005-05-25,95580,R3_1_1,2005-09-28,2005-05-27,-124 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DeltaProcessor.java,1.266,2005-06-08,98969,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\State.java,1.49,2005-06-08,98969,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DeltaProcessor.java,1.266,2005-06-08,98969,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\State.java,1.49,2005-06-08,98969,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModel.java,1.85,2005-05-07,83750,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModel.java,1.85,2005-05-07,83750,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelManager.java,1.285,2005-06-09,97487,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaProject.java,1.347,2005-06-02,96258,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaProjectElementInfo.java,1.36,2005-04-19,91861,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaProjectElementInfo.java,1.36,2005-04-19,91861,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\NameLookup.java,1.89,2005-06-22,101019,R3_1,2005-06-28,2005-06-24,-4 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\NameLookup.java,1.89,2005-06-22,101019,R3_1_1,2005-09-28,2005-06-24,-96 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\TypeParameter.java,1.5,2005-05-25,94267,R3_1,2005-06-28,2005-05-27,-32 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\UserLibraryManager.java,1.6,2005-04-15,91497,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\UserLibraryManager.java,1.6,2005-04-15,91497,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ClasspathJar.java,1.29,2005-06-08,98906,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ClasspathLocation.java,1.20,2005-06-08,98906,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ClasspathJar.java,1.29,2005-06-08,98906,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ClasspathLocation.java,1.20,2005-06-08,98906,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\JavaBuilder.java,1.107,2005-06-07,93668,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\JavaBuilder.java,1.107,2005-06-07,93668,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBinaryType.java,1.30,2005-05-06,93854,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
