NOT,NOI,TLOC,ACD,NSM,NSF,NOM,NOF,MLOC_total,MLOC_max,NBD_total,NBD_max,PAR_total,PAR_max,VG_total,VG_max,FOUT_total,FOUT_max,file,pre,post,MLOC_avg,NBD_avg,PAR_avg,VG_avg,FOUT_avg
1,0,10,0,0,0,1,1,5,5,0,0,6,6,1,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticFieldBinding.java,0.0,0.0,5.0,0.0,6.0,1.0,0.0
1,0,708,0,1,0,38,4,664,214,28,6,68,5,253,70,96,21,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Expression.java,0.0,13.0,17.473684210526315,0.7368421052631579,1.7894736842105263,6.657894736842105,2.526315789473684
1,0,84,0,0,0,3,7,54,25,5,2,10,5,13,7,19,10,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\TypeParameterPattern.java,0.0,3.0,18.0,1.6666666666666667,3.3333333333333335,4.333333333333333,6.333333333333333
1,0,59,0,0,1,6,6,43,28,2,2,3,3,10,5,5,5,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\Annotation.java,0.0,0.0,7.166666666666667,0.3333333333333333,0.5,1.6666666666666667,0.8333333333333334
1,0,933,0,1,0,89,1,794,33,104,2,175,2,245,11,337,15,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTMatcher.java,0.0,0.0,8.92134831460674,1.1685393258426966,1.9662921348314606,2.752808988764045,3.7865168539325844
0,1,4,0,0,0,1,0,1,1,-1,-1,1,1,1,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\ILineStartFinder.java,0.0,0.0,1.0,-1.0,1.0,1.0,0.0
1,0,23,0,0,0,4,0,19,10,1,1,6,2,5,2,3,3,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BufferCache.java,0.0,0.0,4.75,0.25,1.5,1.25,0.75
0,1,5,0,0,0,2,0,2,1,-2,-1,0,0,2,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\IErrorHandlingPolicy.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,9,0,0,1,2,1,5,3,0,0,1,1,2,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\DOMException.java,0.0,0.0,2.5,0.0,0.5,1.0,0.0
1,0,21,0,0,0,4,0,16,5,0,0,6,2,4,1,4,2,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MarkerAnnotation.java,0.0,0.0,4.0,0.0,1.5,1.0,1.0
1,0,146,0,0,0,5,1,130,69,15,6,5,1,37,16,27,12,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\ASTNodeFinder.java,0.0,0.0,26.0,3.0,1.0,7.4,5.4
1,0,46,0,0,0,6,2,36,8,5,2,8,2,11,3,10,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\SingleMemberAnnotation.java,0.0,0.0,6.0,0.8333333333333334,1.3333333333333333,1.8333333333333333,1.6666666666666667
0,1,207,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IOpcodeMnemonics.java,0.0,0.0,,,,,
1,0,25,0,0,0,8,2,19,4,-3,0,4,2,8,1,2,1,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchDocument.java,0.0,0.0,2.375,-0.375,0.5,1.0,0.25
0,1,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaModelMarker.java,0.0,0.0,,,,,
1,0,34,0,0,0,5,5,26,12,1,1,3,3,6,2,3,3,eclipse\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\GlobalVariable.java,0.0,0.0,5.2,0.2,0.6,1.2,0.6
0,1,124,0,0,2,0,121,0,0,0,0,0,0,0,0,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeIds.java,0.0,0.0,,,,,
1,0,32,0,0,0,9,1,23,3,0,0,6,1,9,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SingleTypeRequestor.java,0.0,0.0,2.5555555555555554,0.0,0.6666666666666666,1.0,0.0
1,0,13,0,0,0,1,2,6,6,0,0,1,1,1,1,0,0,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\DeclarationOfAccessedFieldsPattern.java,0.0,0.0,6.0,0.0,1.0,1.0,0.0
1,0,135,0,0,0,45,1,118,3,0,0,52,5,45,1,4,1,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\SimpleDocument.java,0.0,0.0,2.6222222222222222,0.0,1.1555555555555554,1.0,0.08888888888888889
1,0,2075,2,9,1,69,26,1818,128,154,9,195,8,596,44,486,26,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchLocator.java,0.0,1.0,26.347826086956523,2.2318840579710146,2.8260869565217392,8.63768115942029,7.043478260869565
1,0,80,0,0,1,12,2,68,13,5,2,7,3,22,6,27,8,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\TypeParameter.java,0.0,13.0,5.666666666666667,0.4166666666666667,0.5833333333333334,1.8333333333333333,2.25
1,0,20,0,0,0,2,5,11,8,0,0,6,6,3,2,3,3,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\VariablePattern.java,0.0,0.0,5.5,0.0,3.0,1.5,1.5
1,0,211,2,0,0,6,1,164,147,6,6,4,2,43,37,41,37,eclipse\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IndexAllProject.java,0.0,0.0,27.333333333333332,1.0,0.6666666666666666,7.166666666666667,6.833333333333333
0,1,16,0,0,0,10,0,10,1,-10,-1,24,6,10,1,0,0,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaModel.java,0.0,0.0,1.0,-1.0,2.4,1.0,0.0
1,0,35,0,0,1,3,3,22,16,2,2,3,3,5,3,1,1,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\InnerClassesAttribute.java,0.0,0.0,7.333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333
0,1,11,0,0,0,8,0,8,1,-8,-1,0,0,8,1,0,0,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\ISourceMethod.java,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0,27,0,0,0,5,1,23,8,1,1,8,4,6,2,2,2,eclipse\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ResolvedSourceMethod.java,0.0,0.0,4.6,0.2,1.6,1.2,0.4
1,0,25,0,0,0,5,0,18,4,0,0,9,3,5,1,10,3,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\JavadocArraySingleTypeReference.java,0.0,0.0,3.6,0.0,1.8,1.0,2.0
1,0,31,0,0,0,7,1,25,6,1,1,6,3,8,2,3,2,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredImport.java,0.0,0.0,3.5714285714285716,0.14285714285714285,0.8571428571428571,1.1428571428571428,0.42857142857142855
1,0,110,0,1,3,14,5,88,21,7,3,12,3,24,5,32,9,eclipse\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AssertStatement.java,0.0,0.0,6.285714285714286,0.5,0.8571428571428571,1.7142857142857142,2.2857142857142856
1,0,61,0,0,0,5,3,57,27,5,3,2,2,17,8,16,12,eclipse\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\codegen\ExceptionLabel.java,0.0,0.0,11.4,1.0,0.4,3.4,3.2
